,Utterance,Speaker,Emotion,Sentiment,Dialogue_ID,Utterance_ID
6214,red ross okay,Joey,3,positive,1819,4
6215,i don t care i quitting i insist finishing game,Ross,0,negative,1820,0
6216,right right if insist least,Emily,0,negative,1820,1
6217,god place woman guy will grab anything,Ross,4,neutral,1820,2
6218,s i m saying i may thing might inflict pain,Emily,4,neutral,1820,3
6219,yeah listen closely devon got weak ankle,Emily,4,neutral,1820,5
6220,one swift kick ll back off,Emily,4,neutral,1820,7
6221,right bad ankle got,Ross,4,neutral,1820,8
6222,big bloke beard got trick hip,Emily,4,neutral,1820,9
6223,david i heard doesn t wear cup,Emily,4,neutral,1820,11
6224,yeah i can trick hip cup okay okay,Ross,3,positive,1820,12
6225,liam liam s got bad knee hit right ll down lamp,Emily,4,neutral,1820,13
6226,liam s team,Ross,3,positive,1820,14
6227,i don t care,Emily,0,negative,1820,15
6228,i m gon na okay i going back,Ross,3,positive,1820,16
6229,i i could two name ed begley i remembered s gay,Phoebe,4,neutral,1821,3
6230,ed begley gay,Rachel,4,neutral,1821,4
6231,s can i message,Rachel,4,neutral,1822,2
6232,yes russell ross s divorce lawyer since i haven t heard i assume s decided marriage,Russell,4,neutral,1822,3
6233,ross got married again nooooooo,Rachel,6,negative,1822,4
6234,okay s kicking,Rachel,3,positive,1823,0
6235,wow big one,Rachel,6,positive,1823,4
6236,i s youngest girl reject,Chandler,3,positive,1823,5
6237,i s youngest girl reject,Chandler,3,positive,1824,0
6238,sure i can hang out til i ya re going,Joey,4,neutral,1825,0
6239,i job interview i ready,Chandler,4,neutral,1825,1
6240,i thought already job,Joey,4,neutral,1825,2
6241,people say don t attention,Chandler,4,neutral,1825,3
6242,s company data reconfiguration statistical factoring company,Chandler,4,neutral,1825,5
6243,people say don t attention,Chandler,4,neutral,1826,0
6244,s company data reconfiguration statistical factoring company,Chandler,4,neutral,1826,2
6245,hey joey taste,Monica,4,neutral,1826,4
6246,teach course food criticism new school movie i wan na bouillabaisse again,Monica,4,neutral,1826,6
6247,i can wait front page post tomorrow,Monica,3,positive,1826,7
6248,restaurant reviewer admits i wrong monica,Monica,3,positive,1826,8
6249,front page little world don t ya,Chandler,5,negative,1826,9
6250,hey joey taste,Monica,4,neutral,1827,0
6251,guy gave bad review i m getting revenge,Monica,0,negative,1827,2
6252,teach course food criticism new school movie i wan na bouillabaisse again,Monica,4,neutral,1827,5
6253,i can wait front page post tomorrow,Monica,3,positive,1827,6
6254,restaurant reviewer admits i wrong monica,Monica,3,positive,1827,7
6255,anyone marry guy,Joey,4,neutral,1828,0
6256,horny monica minister called wanting if together,Chandler,1,negative,1828,1
6257,i ve thinking,Joey,4,neutral,1828,5
6258,i m actor right,Joey,4,neutral,1828,6
6259,i won t nervous talking front people,Joey,4,neutral,1828,7
6260,i won t spit i won t stare monica s breast,Joey,0,negative,1828,8
6261,everyone know i m as man,Joey,3,positive,1828,9
6262,yeah important thing won t stranger who barely know,Joey,3,positive,1828,10
6263,i swear i ll good job,Joey,3,positive,1828,12
6264,plus y i guy would lot,Joey,3,positive,1828,13
6265,horny monica minister called wanting if together,Chandler,1,negative,1829,0
6266,re gon na anybody,Monica,5,negative,1829,1
6267,re gon na anybody,Monica,5,negative,1830,0
6268,i ve thinking,Joey,4,neutral,1830,3
6269,i m actor right,Joey,4,neutral,1830,4
6270,i won t nervous talking front people,Joey,4,neutral,1830,5
6271,i won t spit i won t stare monica s breast,Joey,0,negative,1830,6
6272,everyone know i m as man,Joey,3,positive,1830,7
6273,yeah important thing won t stranger who barely know,Joey,3,positive,1830,9
6274,i swear i ll good job,Joey,3,positive,1830,11
6275,plus y i guy would lot,Joey,3,positive,1830,12
6276,might kinda cool,Monica,3,positive,1830,13
6277,i can t took away key trust,Joey,2,negative,1831,0
6278,course i i m gon na back soon re done key shining place,Phoebe,4,neutral,1831,1
6279,whoa whoa whoa treeger,Joey,6,negative,1831,3
6280,whoa whoa whoa treeger,Joey,6,negative,1832,1
6281,said gas leak,Mr. Treeger,4,neutral,1832,2
6282,because time i thing whole place might exploded,Mr. Treeger,4,neutral,1832,3
6283,if happens building i manage people gon na asking question,Mr. Treeger,4,neutral,1832,4
6284,said gas leak,Mr. Treeger,4,neutral,1833,0
6285,don t key,Phoebe,4,neutral,1833,1
6286,because time i thing whole place might exploded,Mr. Treeger,4,neutral,1833,2
6287,if happens building i manage people gon na asking question,Mr. Treeger,4,neutral,1833,3
6288,luckily guy settled can t re talking,Chandler,4,neutral,1834,0
6289,i m sorry,Phoebe,5,negative,1834,1
6290,maybe i m wrong,Phoebe,5,negative,1834,2
6291,i y i m gon na out again i ll out,Phoebe,4,neutral,1834,3
6292,guy destined someone else re gon na date,Chandler,6,negative,1834,4
6293,may soul mate girl s got ta eat,Phoebe,4,neutral,1834,5
6294,s made happy,Monica,0,negative,1835,0
6295,little girl miss cat,Ross,4,neutral,1835,1
6296,crazy lady think mother cat,Ross,5,negative,1835,2
6297,okay i dinner son can i trust phoebe will,Ross,4,neutral,1835,3
6298,little girl miss cat,Ross,4,neutral,1836,0
6299,crazy lady think mother cat,Ross,5,negative,1836,1
6300,okay i dinner son can i trust phoebe will,Ross,4,neutral,1836,2
6301,little girl miss cat,Ross,4,neutral,1837,0
6302,crazy lady think mother cat,Ross,5,negative,1837,1
6303,okay i dinner son can i trust phoebe will,Ross,4,neutral,1837,2
6304,right isn t,Monica,3,positive,1838,1
6305,right isn t,Monica,3,positive,1839,0
6306,i might one time s wrong,Chandler,4,neutral,1839,1
6307,i might one time s wrong,Chandler,4,neutral,1840,0
6308,seven hundred buck,Joey,3,positive,1841,0
6309,man hell two week huh though i i learned something,Joey,3,positive,1841,2
6310,gon na stick thing,Chandler,4,neutral,1841,3
6311,crazy blind man get sight back,Joey,1,negative,1841,4
6312,although city home,Phoebe,4,neutral,1843,1
6313,s dumb i said don t i said,Phoebe,4,neutral,1843,2
6314,okay don t,Phoebe,4,neutral,1843,10
6315,hey minute second pearl nice,Chandler,0,negative,1844,0
6316,i d prefer mountain bike,Joey,4,neutral,1844,1
6317,janice s birthday coming i something speacial,Chandler,4,neutral,1844,2
6318,whoa whoa whoa wait whoa,Joey,6,negative,1844,3
6319,something speacial flower candy gum girl gum,Joey,0,negative,1844,4
6320,s good idea dear janice birthday i would something serious,Chandler,1,negative,1844,5
6321,should should one barium enema,Joey,4,neutral,1844,7
6322,right i m gon na don t anything,Chandler,0,negative,1844,9
6323,can t can t okay can t can t pearl can t can t can t,Joey,2,negative,1844,10
6324,god okay s thing thing okay thing,Joey,4,neutral,1844,12
6325,okay i went down mattress king showroom i saw janice kissing,Joey,5,negative,1844,14
6326,wouldn t s s,Chandler,5,negative,1844,17
6327,i m telling s watching bambi,Rachel,0,negative,1845,0
6328,re drunk mom dad gon na maaaaadd maybe i m little drunk,Ross,6,positive,1845,1
6329,re drunk mom dad gon na maaaaadd maybe i m little drunk,Ross,6,positive,1846,0
6330,hey crab cake i ya straight crab cake ready,Joey,3,positive,1846,1
6331,hey crab cake i ya straight crab cake ready,Joey,3,positive,1847,0
6332,little bit okay,Chandler,4,neutral,1847,2
6333,can bed okay,Chandler,4,neutral,1847,3
6334,smile don t,Chandler,4,neutral,1847,4
6335,little bit okay,Chandler,4,neutral,1848,2
6336,can bed okay,Chandler,4,neutral,1848,3
6337,smile don t,Chandler,4,neutral,1848,4
6338,i wish wouldn t,Ross,0,negative,1849,1
6339,i wish wouldn t,Ross,0,negative,1850,0
6340,little bit okay,Chandler,4,neutral,1850,1
6341,can bed okay,Chandler,4,neutral,1850,2
6342,smile don t,Chandler,4,neutral,1850,3
6343,little bit okay,Chandler,4,neutral,1851,0
6344,can bed okay,Chandler,4,neutral,1851,1
6345,smile don t,Chandler,4,neutral,1851,2
6346,speech speech s birthday girl huh,Phoebe,3,positive,1851,3
6347,don t everyone s looking plan s working i didn t off top,Phoebe,3,positive,1851,5
6348,don t everyone s looking plan s working i didn t off top,Phoebe,3,positive,1852,0
6349,hey chandler can t hand off one second,Mr. Geller,0,negative,1855,1
6350,hey chandler can t hand off one second,Mr. Geller,0,negative,1856,0
6351,i s nice,Mrs. Geller,3,positive,1856,1
6352,because maybe s stupid,Rachel,4,neutral,1857,0
6353,s while monica i dancing first time i knew woman i wanted dance dance,Chandler,3,positive,1857,1
6354,s while monica i dancing first time i knew woman i wanted dance dance,Chandler,3,positive,1858,0
6355,super couldn t figure out,Monica,4,neutral,1859,1
6356,hour electrician couldn t figure out,Monica,5,negative,1859,2
6357,i ve seven pretty serious shock,Monica,5,negative,1859,3
6358,i guess joey right nothing,Monica,3,positive,1859,6
6359,super couldn t figure out,Monica,4,neutral,1860,1
6360,hour electrician couldn t figure out,Monica,5,negative,1860,2
6361,i ve seven pretty serious shock,Monica,5,negative,1860,3
6362,i guess joey right nothing,Monica,3,positive,1860,5
6363,i m i totally i lost,Phoebe,0,negative,1860,6
6364,conscious men city two,Chandler,5,negative,1861,0
6365,yeah kinda responsible,Phoebe,0,negative,1862,1
6366,yeah kinda responsible,Phoebe,0,negative,1863,0
6367,i ca said woowoo i say woowoo,Joey,1,negative,1863,1
6368,i ca said woowoo i say woowoo,Joey,1,negative,1864,0
6369,chandler i got ta i mom book,Rachel,3,positive,1864,4
6370,i can plane one,Rachel,3,positive,1864,6
6371,folk back talking new book unbound interesting nora tyler bing,Jay Leno,4,neutral,1865,1
6372,might wan na kid bed one,Jay Leno,4,neutral,1865,2
6373,chandler i got ta i mom book,Rachel,3,positive,1865,3
6374,i can plane one,Rachel,3,positive,1865,5
6375,folk back talking new book unbound interesting nora tyler bing,Jay Leno,4,neutral,1866,0
6376,might wan na kid bed one,Jay Leno,4,neutral,1866,1
6377,chandler i got ta i mom book,Rachel,3,positive,1867,3
6378,i can plane one,Rachel,3,positive,1867,5
6379,yeah would cool if eleven year old friend passing page bitch,Chandler,1,negative,1867,7
6380,yeah would cool if eleven year old friend passing page bitch,Chandler,1,negative,1869,0
6381,chandler i mom i blast,Ross,3,positive,1869,1
6382,nice hot cider monica,Rachel,4,neutral,1870,1
6383,nice hot cider monica,Rachel,4,neutral,1871,0
6384,aww thank rach,Monica,4,neutral,1871,1
6385,cinamon stick eraser,Monica,6,negative,1871,3
6386,ca cigarette out tree,Phoebe,0,negative,1872,1
6387,yeah i can worked real,The Smoking Woman,4,neutral,1872,2
6388,i wo i next cigarette,The Smoking Woman,0,negative,1872,4
6389,yeah right busted book,Phoebe,0,negative,1872,7
6390,save red unless wan na night slammer apologize tree,Phoebe,1,negative,1872,9
6391,apologize tree right i calling backup backup backup,Phoebe,0,negative,1872,11
6392,okay cancel backup cancel backup,Phoebe,4,neutral,1872,13
6393,s bug stuck tar right,Joey,6,positive,1875,4
6394,joey i can t i comet one nature s spectacular phenomenon care bug stuck tar woman,Ross,0,negative,1875,5
6395,joey s pipe holding door,Ross,4,neutral,1875,9
6396,i don t yeah i,Joey,3,positive,1875,10
6397,right hey don t re one who wanted stupid,Joey,0,negative,1875,12
6398,s called comet okay hey hey bapstein respected astronomer,Ross,0,negative,1875,13
6399,wow place incredible sting s gave phoebe secret passageway,Phoebe,3,positive,1876,0
6400,i m trudie,Trudie Styler,4,neutral,1876,3
6401,must ben s mum,Trudie Styler,4,neutral,1876,5
6402,else would i,Phoebe,4,neutral,1876,6
6403,bug bunny cartoon bug playing position right instead bug first second third,Ross,3,positive,1878,3
6404,can i guy question alan maybe,Monica,4,neutral,1878,4
6405,i dunno little alan,Monica,4,neutral,1878,6
6406,won thank yes,All,3,positive,1879,1
6407,bug bunny cartoon bug playing position right instead bug first second third,Ross,3,positive,1879,3
6408,won thank yes,All,3,positive,1880,0
6409,fantastic i one question possible,Monica,6,positive,1880,1
6410,fantastic i one question possible,Monica,6,positive,1881,0
6411,bug bunny cartoon bug playing position right instead bug first second third,Ross,3,positive,1882,2
6412,bug bunny cartoon bug playing position right instead bug first second third,Ross,3,positive,1883,1
6413,i made u team,Rachel,3,positive,1883,2
6414,impossible can alan,Rachel,3,positive,1883,3
6415,yeah innate adore,Ross,3,positive,1883,4
6416,i made u team,Rachel,3,positive,1884,0
6417,yep sure showed hassidic jeweller thing two softball,Chandler,3,positive,1884,1
6418,yep sure showed hassidic jeweller thing two softball,Chandler,3,positive,1885,0
6419,can i guy question alan maybe,Monica,4,neutral,1885,1
6420,i dunno little alan,Monica,4,neutral,1886,0
6421,impossible can alan,Rachel,3,positive,1886,1
6422,bug bunny cartoon bug playing position right instead bug first second third,Ross,3,positive,1887,1
6423,yeah innate adore,Ross,3,positive,1887,2
6424,i personally could gallon alan,Chandler,3,positive,1887,3
6425,i great time learned bake ate great food s first i ve gotten since seventh grade,Joey,3,positive,1888,0
6426,acting beginner good,Monica,2,negative,1888,1
6427,right s basic can anybody difference upstage downstage,The Acting Teacher,4,neutral,1889,1
6428,right s basic can anybody difference upstage downstage,The Acting Teacher,4,neutral,1890,0
6429,yeah stupid idea,Joey,1,negative,1890,1
6430,don t bowl further away ross could shot,Joey,0,negative,1891,2
6431,suck least suck man game,Joey,0,negative,1891,3
6432,chandler i ca playing game ross gon na home soon,Joey,4,neutral,1891,5
6433,i five whole page if i gon na stick schedule,Joey,4,neutral,1891,6
6434,next minute get home,Chandler,4,neutral,1891,7
6435,right listen say crank notch,Joey,3,positive,1891,8
6436,right little lighter fluid,Joey,4,neutral,1891,10
6437,okay careful okay because i wan na security deposit back,Chandler,3,positive,1891,11
6438,yeah i said invented hammer dart,Joey,3,positive,1891,12
6439,part wall spackle,Chandler,4,neutral,1891,13
6440,hey rach friend okay would tiki death punch,Monica,3,positive,1892,0
6441,i sure soon,Monica,4,neutral,1893,0
6442,yeah honey would miss,Rachel,4,neutral,1893,1
6443,yeah honey would miss,Rachel,4,neutral,1894,0
6444,relax nine centimeter baby zero station,Joey,4,neutral,1894,1
6445,relax nine centimeter baby zero station,Joey,4,neutral,1895,0
6446,somebody wan na tryin rip out heart great anybody seen nipple,Chandler,2,negative,1895,2
6447,somebody wan na tryin rip out heart great anybody seen nipple,Chandler,2,negative,1896,1
6448,right ten centimeter,Dr. Franzblau,4,neutral,1896,2
6449,right ten centimeter,Dr. Franzblau,4,neutral,1897,0
6450,right honey time pushing,Nurse,4,neutral,1897,1
6451,right honey time pushing,Nurse,4,neutral,1898,0
6452,i sorry i ca baby wait,Dr. Franzblau,4,neutral,1899,1
6453,mona umm i s time conversation thing u,Ross,3,positive,1900,0
6454,yeah i suggested,Mona,4,neutral,1900,1
6455,aw umm umm y hanging out,Ross,3,positive,1900,2
6456,i m lot fun,Ross,3,positive,1900,3
6457,i s point spending time someone s fun,Ross,4,neutral,1900,5
6458,s got ta s got ta going somewhere right,Ross,3,positive,1900,6
6459,s real question,Ross,4,neutral,1900,9
6460,answer s going,Ross,3,positive,1900,10
6461,re thinking fun fine ten year ago y re getting younger,Ross,4,neutral,1900,11
6462,i m sorry umm,Mona,5,negative,1900,13
6463,okay okay right i mark john,Chandler,4,neutral,1901,1
6464,right i serious okay tomorrow i going down courthouse,Chandler,4,neutral,1901,2
6465,re actually going,Phoebe,6,negative,1901,3
6466,hey name holding back entire life,Chandler,0,negative,1901,4
6467,okay s probably kid picked school i o clock tomorrow i m gon na mark johnson john markson,Chandler,4,neutral,1901,5
6468,got problem because,Phoebe,0,negative,1901,6
6469,chandler great name,Phoebe,0,negative,1901,9
6470,fact yes i m i m sorry,Phoebe,5,negative,1901,10
6471,i wanted name baby joey eh i m i m gon na i m gon na name baby chandler,Phoebe,4,neutral,1901,11
6472,okay okay right i mark john,Chandler,4,neutral,1902,0
6473,nah re tall enough mark might good barney,Joey,4,neutral,1902,1
6474,right i serious okay tomorrow i going down courthouse,Chandler,4,neutral,1902,2
6475,hey name holding back entire life,Chandler,0,negative,1902,3
6476,okay s probably kid picked school i o clock tomorrow i m gon na mark johnson john markson,Chandler,4,neutral,1902,4
6477,damn i thought going romantic hell,Ross,6,negative,1903,0
6478,i saw best friend brain smeared canvas s gon na,Student,5,negative,1904,0
6479,wow good tweezer,Joey,6,negative,1904,1
6480,little bit walked i thought i kissed,Eric,2,negative,1905,1
6481,didn t notice wearing different clothes,Phoebe,6,negative,1905,2
6482,ew ew ew ugh y weird,Phoebe,1,negative,1905,4
6483,i don t,Eric,2,negative,1905,6
6484,s i saying ursula i making i thought yeah weird,Eric,5,negative,1905,7
6485,yeah maybe s best smell,Eric,5,negative,1905,9
6486,shopping better ross,Phoebe,4,neutral,1906,2
6487,manhattan enough store,Rachel,5,negative,1906,3
6488,yeah i photo ross,Phoebe,4,neutral,1906,6
6489,small piece chocolate,Phoebe,4,neutral,1906,8
6490,okay i m getting out serious relationship,Chandler,5,negative,1907,1
6491,okay i m getting out serious relationship,Chandler,5,negative,1908,0
6492,i i m getting out marriage i meant,Janice,2,negative,1908,1
6493,right i happening soon,Chandler,3,positive,1908,2
6494,soon schmoon face honey i letting away time,Janice,5,negative,1908,3
6495,i ya unfortunately company transferring overseas,Chandler,1,negative,1908,4
6496,london rome vienna barcelona,Janice,3,positive,1908,7
6497,okay could talking second yemen s right yes i m transferred yemen,Chandler,0,negative,1908,8
6498,i don t exactly,Chandler,4,neutral,1908,10
6499,ugh i will soak chandler bing moment come,Janice,5,negative,1908,11
6500,i s time tomorrow,Chandler,3,positive,1908,12
6501,ooh s s,Phoebe,3,positive,1909,0
6502,wait second maybe can first,Phoebe,4,neutral,1909,2
6503,drake remoray can question s people doctor everything,Phoebe,4,neutral,1909,4
6504,lately guy i nice first out biggest jerk,Phoebe,5,negative,1909,5
6505,tedlock looking lovely today may i say,Chandler,4,neutral,1910,1
6506,if prank memo i nothing,Chandler,4,neutral,1910,3
6507,tedlock looking lovely today may i say,Chandler,4,neutral,1911,0
6508,yes kostelick want office end day,Mrs. Tedlock,4,neutral,1911,1
6509,if prank memo i nothing,Chandler,4,neutral,1911,3
6510,y together can i gumball machine,Chandler,4,neutral,1912,0
6511,course joey wouldn t one,Monica,5,negative,1912,1
6512,come sweet s surprisingly strict,Chandler,5,negative,1912,2
6513,hey figured out way re moving out,Monica,4,neutral,1912,3
6514,i trying y,Chandler,0,negative,1912,4
6515,i can out joey i i nerve i finish bathroom,Chandler,5,negative,1912,5
6516,may i m sick,Chandler,4,neutral,1912,6
6517,y i rachel,Monica,4,neutral,1912,7
6518,y next time re gon na,Monica,4,neutral,1912,8
6519,s gon na re gon na order time,Chandler,3,positive,1912,10
6520,i trying y,Chandler,0,negative,1913,0
6521,i can out joey i i nerve i finish bathroom,Chandler,5,negative,1913,1
6522,may i m sick,Chandler,4,neutral,1913,2
6523,y i rachel,Monica,4,neutral,1914,0
6524,y next time re gon na,Monica,4,neutral,1914,1
6525,hey man feeling better,Joey,4,neutral,1914,5
6526,god re pregnant,Joey,6,positive,1914,7
6527,yeah if married vega re married vega,Phoebe,4,neutral,1915,0
6528,talking if married vega re married everywhere,Monica,4,neutral,1915,1
6529,guy s classic soon s going straight porn,Monica,1,negative,1916,0
6530,s gon na counter,Richard,4,neutral,1916,1
6531,wan na hamburger something,Richard,4,neutral,1916,5
6532,yes yes yes yes awww,The Guys,3,positive,1917,0
6533,hey s thanksgiving instead watching football could,Phoebe,0,negative,1917,1
6534,okay rachel wan na marshmellows concentric circle,Monica,4,neutral,1918,1
6535,okay rachel wan na marshmellows concentric circle,Monica,4,neutral,1919,0
6536,yep hey say double feature,Joey,4,neutral,1921,1
6537,thing i out joey get worked start calling everybody bitch,Chandler,4,neutral,1921,6
6538,ll cool again yeah,Ross,3,positive,1922,3
6539,dude didn t say,Ross,4,neutral,1922,5
6540,ll cool again yeah,Ross,3,positive,1923,0
6541,dude didn t say,Ross,4,neutral,1923,2
6542,yeah i got got plan,Chandler,4,neutral,1923,3
6543,john mcclane plan,Ross,0,negative,1923,4
6544,thing i out joey get worked start calling everybody bitch,Chandler,4,neutral,1923,5
6545,good hey i thought paper punctuated equilibrium devonian era top notch,Phoebe,3,positive,1924,0
6546,hey rach seen charlie anywhere,Ross,4,neutral,1924,2
6547,i smarter than,Ross,4,neutral,1924,3
6548,hey rach seen charlie anywhere,Ross,4,neutral,1925,3
6549,i smarter than,Ross,4,neutral,1925,4
6550,i wanted i changed mind i gon na i gon na kiss joey,Rachel,0,negative,1926,2
6551,ca friend hooking bad idea,Monica,2,negative,1926,3
6552,different i drunk stupid,Monica,0,negative,1926,5
6553,guy got phone number kiss one,Monica,4,neutral,1926,7
6554,i could i could i i kiss joey,Rachel,0,negative,1926,8
6555,alright i big mistake decision,Monica,4,neutral,1926,9
6556,i gon na,Rachel,3,positive,1926,10
6557,hey gunther check out,Ross,3,positive,1927,0
6558,yeah chandler crack,Gunther,3,positive,1927,1
6559,yeah chandler crack,Gunther,3,positive,1928,0
6560,hey ross listen anything drink cause i m heading,Joey,4,neutral,1928,1
6561,nah s okay right gunther,Joey,4,neutral,1928,2
6562,don t wink apron,Gunther,0,negative,1928,3
6563,okay i don t asking paying customer apron,Joey,5,negative,1928,4
6564,hey ross listen anything drink cause i m heading,Joey,4,neutral,1929,0
6565,yeah i ll coffee thanks man,Ross,4,neutral,1929,1
6566,sure coffee cause i m going,Joey,3,positive,1929,2
6567,sure coffee cause i m going,Joey,3,positive,1930,0
6568,joey honey i don t re supposed back,Rachel,0,negative,1930,3
6569,nah s okay right gunther,Joey,4,neutral,1930,4
6570,guy anything cause i m heading,Joey,4,neutral,1932,1
6571,okay i don t asking paying customer apron,Joey,5,negative,1932,5
6572,guy anything cause i m heading,Joey,4,neutral,1933,0
6573,i d ice water,Woman,4,neutral,1933,1
6574,ve reached monica chandler s if re listening message re probably screening yeah,Chandler,4,neutral,1935,0
6575,hi heldi morgan chase museum,The Museum Official,4,neutral,1935,1
6576,i m calling monica geller,The Museum Official,4,neutral,1935,2
6577,i cancellation if s interested wedding facility available,The Museum Official,4,neutral,1935,3
6578,chandler bing chandler bing yes groom groom,Chandler,6,negative,1935,4
6579,i ca worst night,Monica,0,negative,1936,2
6580,monica minor setback relationship chandler big deal chandler i,Phoebe,4,neutral,1936,3
6581,crazy i stupid argument i wan na richard again,Monica,5,negative,1936,4
6582,right phoebe right thank,Monica,3,positive,1936,9
6583,sure yeah la vega number one,Phoebe,3,positive,1936,10
6584,comin out place bet dice out double nothin front line,The Croupier,3,positive,1937,1
6585,yeah s guy apartment sink,Phoebe,6,negative,1938,1
6586,because i m going london,Rachel,4,neutral,1938,2
6587,re going london,Phoebe,6,negative,1938,3
6588,yeah i ross i,Rachel,4,neutral,1938,4
6589,honey care don t baby i back,Rachel,4,neutral,1938,5
6590,i rachel can t ross love emily,Phoebe,2,negative,1938,6
6591,yeah i i i,Rachel,2,negative,1938,7
6592,deserves information can informed decision,Rachel,4,neutral,1938,9
6593,s re going,Phoebe,5,negative,1938,10
6594,re going because hope s gon na say yeah i rach,Phoebe,5,negative,1938,11
6595,forget british chippy,Phoebe,5,negative,1938,12
6596,because s british chippy,Phoebe,5,negative,1938,15
6597,rachel if re gon na mess head ruin wedding,Phoebe,0,negative,1938,16
6598,y s late,Phoebe,0,negative,1938,17
6599,missed re chance,Phoebe,5,negative,1938,18
6600,i m sorry i must hard s,Phoebe,5,negative,1938,19
6601,y s someone say i,Rachel,0,negative,1938,20
6602,i i i i ugh i can chase i m carrying litter,Phoebe,3,positive,1938,21
6603,i i got engaged,Rachel,2,negative,1939,3
6604,i m one who talked,Phoebe,3,positive,1939,7
6605,i puppet master group,Phoebe,5,negative,1939,8
6606,i talked don t i puppet master get tired people,Phoebe,4,neutral,1939,10
6607,i don t doesn t right,Rachel,5,negative,1939,11
6608,two meant together everybody think,Phoebe,6,positive,1939,12
6609,go fianc e,Phoebe,3,positive,1939,15
6610,i can t say i m surprised,Rachel,4,neutral,1939,18
6611,i m one who talked,Phoebe,3,positive,1940,1
6612,i puppet master group,Phoebe,5,negative,1940,2
6613,hey pheebs y i ll back later,Joey,4,neutral,1940,4
6614,hey pheebs y i ll back later,Joey,4,neutral,1941,0
6615,wow kind kind full house i ll guess ll back,Ross,6,positive,1941,1
6616,i m one who talked,Phoebe,3,positive,1942,1
6617,i puppet master group,Phoebe,5,negative,1942,2
6618,wow kind kind full house i ll guess ll back,Ross,6,positive,1942,3
6619,go fianc e,Phoebe,3,positive,1942,4
6620,cute naked guy starting weight,Phoebe,3,positive,1943,2
6621,s i moved out,Phoebe,3,positive,1943,3
6622,hey while re gon na sister don t anymore,Ross,4,neutral,1943,4
6623,i level already know,Phoebe,4,neutral,1943,5
6624,cute naked guy starting weight,Phoebe,3,positive,1944,0
6625,okay i ll back minute phoebe i m sorry i left lipstick mark phone,Monica,4,neutral,1944,1
6626,didn t lipstick mark phone,Phoebe,4,neutral,1944,2
6627,must ve bye,Monica,4,neutral,1944,3
6628,s i moved out,Phoebe,3,positive,1944,4
6629,night mon night julio,Jeannine,4,neutral,1945,0
6630,julio someone left book,Monica,6,negative,1946,1
6631,flower evil beaudalire,Julio,4,neutral,1946,4
6632,i thought i would translation good,Julio,4,neutral,1946,6
6633,actually i i poet,Julio,4,neutral,1946,8
6634,thing shadow tree child laughing lip,Julio,4,neutral,1946,10
6635,i can epic poem lip,Julio,3,positive,1946,12
6636,would rhyme i liked,Monica,3,positive,1946,13
6637,last montreal montreal,The Conductor,4,neutral,1947,0
6638,i made bet beautiful eye i i,Woman On Train,4,neutral,1948,1
6639,re would coffee,Woman On Train,4,neutral,1948,3
6640,coffee sound great wait montreal,Ross,4,neutral,1948,6
6641,s two hour ferry ride nova scotia,Woman On Train,4,neutral,1948,7
6642,okay s batch,Monica,4,neutral,1949,0
6643,maybe ll taste little grandmother s,Monica,0,negative,1949,1
6644,little bit orange peel nutmeg,Monica,4,neutral,1949,2
6645,okay s batch,Monica,4,neutral,1951,0
6646,maybe ll taste little grandmother s,Monica,0,negative,1951,1
6647,little bit orange peel nutmeg,Monica,4,neutral,1951,2
6648,would ate candy bar,Joey,0,negative,1952,1
6649,god i hate job i hate i hate job i hate,Rachel,1,negative,1953,0
6650,i honey i m sorry,Monica,5,negative,1953,1
6651,i wan na quit i i should stick out i would person demeaning job because s remotely related field re interested,Rachel,5,negative,1953,2
6652,gee i don t rach order i got yentel soup james bean howdy dowdy,Monica,3,positive,1953,3
6653,honey i m sorry i didn t,Rachel,5,negative,1953,4
6654,i don t mind paying due i gon na fashion walking mira arthritic seamstress bathroom,Rachel,1,negative,1953,5
6655,hi misery amusing,Rachel,0,negative,1953,6
6656,i m going back talking friend,Rachel,3,positive,1953,7
6657,can back enjoying little hamburger,Rachel,3,positive,1953,8
6658,honey i m sorry i didn t,Rachel,5,negative,1954,0
6659,i don t mind paying due i gon na fashion walking mira arthritic seamstress bathroom,Rachel,1,negative,1954,1
6660,hi misery amusing,Rachel,0,negative,1954,2
6661,i m sorry i wa i wa i,Guy,2,negative,1954,3
6662,s funny actually job,Rachel,0,negative,1954,4
6663,ve i sort mannequin head mannequin plus,Guy,4,neutral,1954,5
6664,i m going back talking friend,Rachel,3,positive,1954,6
6665,can back enjoying little hamburger,Rachel,3,positive,1954,7
6666,yesterday daily news,Phoebe,4,neutral,1955,0
6667,wan na check horoscope if right,Phoebe,4,neutral,1955,2
6668,u guy who potential break heart plunge u pit depression,Monica,4,neutral,1955,5
6669,coming cool cool cool,Monica,0,negative,1955,7
6670,should something whistle,Phoebe,3,positive,1955,8
6671,hi umm i m monica geller i m chef alessandro s,Monica,4,neutral,1956,0
6672,i thing said unfair i would bouillabaisse chance,Monica,4,neutral,1956,2
6673,i don t reason i would again,The Food Critic,3,positive,1956,3
6674,i m torn integrity desire avoid beating i must honest soap abysmal,The Food Critic,1,negative,1956,5
6675,i don t reason i would again,The Food Critic,3,positive,1957,0
6676,i m torn integrity desire avoid beating i must honest soap abysmal,The Food Critic,1,negative,1957,2
